Data,Sistema operacional,Visualizações
2026-03-08,Amazon Fire OS,27
2026-03-09,Amazon Fire OS,28
2026-03-10,Amazon Fire OS,5
2026-03-11,Amazon Fire OS,115
2026-03-12,Amazon Fire OS,230
2026-03-13,Amazon Fire OS,159
2026-03-14,Amazon Fire OS,511
2026-03-15,Amazon Fire OS,692
2026-03-16,Amazon Fire OS,631
2026-03-17,Amazon Fire OS,291
2026-03-18,Amazon Fire OS,124
2026-03-19,Amazon Fire OS,41
2026-03-20,Amazon Fire OS,40
2026-03-21,Amazon Fire OS,104
2026-03-22,Amazon Fire OS,23
2026-03-23,Amazon Fire OS,54
2026-03-24,Amazon Fire OS,115
2026-03-25,Amazon Fire OS,129
2026-03-26,Amazon Fire OS,333
2026-03-27,Amazon Fire OS,206
2026-03-28,Amazon Fire OS,340
2026-03-29,Amazon Fire OS,297
2026-03-30,Amazon Fire OS,308
2026-03-31,Amazon Fire OS,622
2026-04-01,Amazon Fire OS,648
2026-04-02,Amazon Fire OS,523
2026-04-03,Amazon Fire OS,172
2026-04-04,Amazon Fire OS,150
2026-04-05,Amazon Fire OS,211
2026-04-06,Amazon Fire OS,106
2026-04-07,Amazon Fire OS,100
2026-04-08,Amazon Fire OS,79
2026-04-09,Amazon Fire OS,71
2026-04-10,Amazon Fire OS,77
2026-04-11,Amazon Fire OS,92
2026-04-12,Amazon Fire OS,34
2025-04-13,ChromeOS,3
2025-04-14,ChromeOS,0
2025-04-15,ChromeOS,0
2025-04-16,ChromeOS,11
2025-04-17,ChromeOS,0
2025-04-18,ChromeOS,2
2025-04-19,ChromeOS,1
2025-04-20,ChromeOS,0
2025-04-21,ChromeOS,0
2025-04-22,ChromeOS,0
2025-04-23,ChromeOS,1
2025-04-24,ChromeOS,3
2025-04-25,ChromeOS,1
2025-04-26,ChromeOS,0
2025-04-27,ChromeOS,0
2025-04-28,ChromeOS,0
2025-04-29,ChromeOS,0
2025-04-30,ChromeOS,1
2025-05-01,ChromeOS,0
2025-05-02,ChromeOS,0
2025-05-03,ChromeOS,0
2025-05-04,ChromeOS,1
2025-05-05,ChromeOS,0
2025-05-06,ChromeOS,0
2025-05-07,ChromeOS,0
2025-05-08,ChromeOS,0
2025-05-09,ChromeOS,3
2025-05-10,ChromeOS,0
2025-05-11,ChromeOS,0
2025-05-12,ChromeOS,1
2025-05-13,ChromeOS,0
2025-05-14,ChromeOS,0
2025-05-15,ChromeOS,1
2025-05-16,ChromeOS,4
2025-05-17,ChromeOS,0
2025-05-18,ChromeOS,0
2025-05-19,ChromeOS,0
2025-05-20,ChromeOS,0
2025-05-21,ChromeOS,0
2025-05-22,ChromeOS,2
2025-05-23,ChromeOS,4
2025-05-24,ChromeOS,3
2025-05-25,ChromeOS,0
2025-05-26,ChromeOS,0
2025-05-27,ChromeOS,4
2025-05-28,ChromeOS,0
2025-05-29,ChromeOS,0
2025-05-30,ChromeOS,1
2025-05-31,ChromeOS,1
2025-06-01,ChromeOS,0
2025-06-02,ChromeOS,2
2025-06-03,ChromeOS,5
2025-06-04,ChromeOS,2
2025-06-05,ChromeOS,0
2025-06-06,ChromeOS,1
2025-06-07,ChromeOS,2
2025-06-08,ChromeOS,0
2025-06-09,ChromeOS,1
2025-06-10,ChromeOS,44
2025-06-11,ChromeOS,6
2025-06-12,ChromeOS,1
2025-06-13,ChromeOS,1
2025-06-14,ChromeOS,2
2025-06-15,ChromeOS,0
2025-06-16,ChromeOS,0
2025-06-17,ChromeOS,0
2025-06-18,ChromeOS,1
2025-06-19,ChromeOS,0
2025-06-20,ChromeOS,1
2025-06-21,ChromeOS,1
2025-06-22,ChromeOS,0
2025-06-23,ChromeOS,0
2025-06-24,ChromeOS,1
2025-06-25,ChromeOS,0
2025-06-26,ChromeOS,0
2025-06-27,ChromeOS,2
2025-06-28,ChromeOS,1
2025-06-29,ChromeOS,0
2025-06-30,ChromeOS,1
2025-07-01,ChromeOS,2
2025-07-02,ChromeOS,0
2025-07-03,ChromeOS,0
2025-07-04,ChromeOS,0
2025-07-05,ChromeOS,0
2025-07-06,ChromeOS,0
2025-07-07,ChromeOS,0
2025-07-08,ChromeOS,1
2025-07-09,ChromeOS,0
2025-07-10,ChromeOS,0
2025-07-11,ChromeOS,0
2025-07-12,ChromeOS,0
2025-07-13,ChromeOS,0
2025-07-14,ChromeOS,0
2025-07-15,ChromeOS,0
2025-07-16,ChromeOS,1
2025-07-17,ChromeOS,0
2025-07-18,ChromeOS,1
2025-07-19,ChromeOS,1
2025-07-20,ChromeOS,0
2025-07-21,ChromeOS,0
2025-07-22,ChromeOS,0
2025-07-23,ChromeOS,0
2025-07-24,ChromeOS,0
2025-07-25,ChromeOS,0
2025-07-26,ChromeOS,0
2025-07-27,ChromeOS,0
2025-07-28,ChromeOS,0
2025-07-29,ChromeOS,0
2025-07-30,ChromeOS,1
2025-07-31,ChromeOS,0
2025-08-01,ChromeOS,0
2025-08-02,ChromeOS,1
2025-08-03,ChromeOS,0
2025-08-04,ChromeOS,0
2025-08-05,ChromeOS,0
2025-08-06,ChromeOS,0
2025-08-07,ChromeOS,0
2025-08-08,ChromeOS,3
2025-08-09,ChromeOS,0
2025-08-10,ChromeOS,0
2025-08-11,ChromeOS,0
2025-08-12,ChromeOS,0
2025-08-13,ChromeOS,0
2025-08-14,ChromeOS,0
2025-08-15,ChromeOS,0
2025-08-16,ChromeOS,0
2025-08-17,ChromeOS,0
2025-08-18,ChromeOS,0
2025-08-19,ChromeOS,0
2025-08-20,ChromeOS,2
2025-08-21,ChromeOS,1
2025-08-22,ChromeOS,0
2025-08-23,ChromeOS,0
2025-08-24,ChromeOS,0
2025-08-25,ChromeOS,0
2025-08-26,ChromeOS,5
2025-08-27,ChromeOS,0
2025-08-28,ChromeOS,1
2025-08-29,ChromeOS,0
2025-08-30,ChromeOS,0
2025-08-31,ChromeOS,1
2025-09-01,ChromeOS,0
2025-09-02,ChromeOS,0
2025-09-03,ChromeOS,0
2025-09-04,ChromeOS,0
2025-09-05,ChromeOS,2
2025-09-06,ChromeOS,0
2025-09-07,ChromeOS,0
2025-09-08,ChromeOS,0
2025-09-09,ChromeOS,12
2025-09-10,ChromeOS,2
2025-09-11,ChromeOS,1
2025-09-12,ChromeOS,2
2025-09-13,ChromeOS,0
2025-09-14,ChromeOS,0
2025-09-15,ChromeOS,1
2025-09-16,ChromeOS,0
2025-09-17,ChromeOS,1
2025-09-18,ChromeOS,0
2025-09-19,ChromeOS,0
2025-09-20,ChromeOS,3
2025-09-21,ChromeOS,4
2025-09-22,ChromeOS,0
2025-09-23,ChromeOS,1
2025-09-24,ChromeOS,1
2025-09-25,ChromeOS,3
2025-09-26,ChromeOS,0
2025-09-27,ChromeOS,0
2025-09-28,ChromeOS,1
2025-09-29,ChromeOS,0
2025-09-30,ChromeOS,0
2025-10-01,ChromeOS,5
2025-10-02,ChromeOS,1
2025-10-03,ChromeOS,2
2025-10-04,ChromeOS,0
2025-10-05,ChromeOS,0
2025-10-06,ChromeOS,3
2025-10-07,ChromeOS,0
2025-10-08,ChromeOS,0
2025-10-09,ChromeOS,5
2025-10-10,ChromeOS,0
2025-10-11,ChromeOS,0
2025-10-12,ChromeOS,0
2025-10-13,ChromeOS,0
2025-10-14,ChromeOS,4
2025-10-15,ChromeOS,0
2025-10-16,ChromeOS,0
2025-10-17,ChromeOS,0
2025-10-18,ChromeOS,0
2025-10-19,ChromeOS,0
2025-10-20,ChromeOS,0
2025-10-21,ChromeOS,2
2025-10-22,ChromeOS,0
2025-10-23,ChromeOS,0
2025-10-24,ChromeOS,0
2025-10-25,ChromeOS,1
2025-10-26,ChromeOS,0
2025-10-27,ChromeOS,0
2025-10-28,ChromeOS,0
2025-10-29,ChromeOS,3
2025-10-30,ChromeOS,2
2025-10-31,ChromeOS,2
2025-11-01,ChromeOS,0
2025-11-02,ChromeOS,0
2025-11-03,ChromeOS,2
2025-11-04,ChromeOS,2
2025-11-05,ChromeOS,1
2025-11-06,ChromeOS,0
2025-11-07,ChromeOS,0
2025-11-08,ChromeOS,2
2025-11-09,ChromeOS,0
2025-11-10,ChromeOS,0
2025-11-11,ChromeOS,0
2025-11-12,ChromeOS,0
2025-11-13,ChromeOS,0
2025-11-14,ChromeOS,1
2025-11-15,ChromeOS,0
2025-11-16,ChromeOS,1
2025-11-17,ChromeOS,0
2025-11-18,ChromeOS,4
2025-11-19,ChromeOS,0
2025-11-20,ChromeOS,1
2025-11-21,ChromeOS,0
2025-11-22,ChromeOS,0
2025-11-23,ChromeOS,0
2025-11-24,ChromeOS,0
2025-11-25,ChromeOS,0
2025-11-26,ChromeOS,0
2025-11-27,ChromeOS,0
2025-11-28,ChromeOS,0
2025-11-29,ChromeOS,0
2025-11-30,ChromeOS,0
2025-12-01,ChromeOS,0
2025-12-02,ChromeOS,0
2025-12-03,ChromeOS,0
2025-12-04,ChromeOS,0
2025-12-05,ChromeOS,0
2025-12-06,ChromeOS,0
2025-12-07,ChromeOS,0
2025-12-08,ChromeOS,1
2025-12-09,ChromeOS,2
2025-12-10,ChromeOS,0
2025-12-11,ChromeOS,0
2025-12-12,ChromeOS,2
2025-12-13,ChromeOS,0
2025-12-14,ChromeOS,3
2025-12-15,ChromeOS,5
2025-12-16,ChromeOS,3
2025-12-17,ChromeOS,1
2025-12-18,ChromeOS,0
2025-12-19,ChromeOS,8
2025-12-20,ChromeOS,2
2025-12-21,ChromeOS,2
2025-12-22,ChromeOS,0
2025-12-23,ChromeOS,0
2025-12-24,ChromeOS,0
2025-12-25,ChromeOS,0
2025-12-26,ChromeOS,1
2025-12-27,ChromeOS,0
2025-12-28,ChromeOS,2
2025-12-29,ChromeOS,5
2025-12-30,ChromeOS,0
2025-12-31,ChromeOS,1
2026-01-01,ChromeOS,0
2026-01-02,ChromeOS,0
2026-01-03,ChromeOS,1
2026-01-04,ChromeOS,0
2026-01-05,ChromeOS,0
2026-01-06,ChromeOS,1
2026-01-07,ChromeOS,3
2026-01-08,ChromeOS,4
2026-01-09,ChromeOS,0
2026-01-10,ChromeOS,0
2026-01-11,ChromeOS,0
2026-01-12,ChromeOS,4
2026-01-13,ChromeOS,0
2026-01-14,ChromeOS,2
2026-01-15,ChromeOS,1
2026-01-16,ChromeOS,1
2026-01-17,ChromeOS,3
2026-01-18,ChromeOS,2
2026-01-19,ChromeOS,0
2026-01-20,ChromeOS,0
2026-01-21,ChromeOS,0
2026-01-22,ChromeOS,0
2026-01-23,ChromeOS,0
2026-01-24,ChromeOS,0
2026-01-25,ChromeOS,0
2026-01-26,ChromeOS,1
2026-01-27,ChromeOS,1
2026-01-28,ChromeOS,0
2026-01-29,ChromeOS,0
2026-01-30,ChromeOS,7
2026-01-31,ChromeOS,0
2026-02-01,ChromeOS,0
2026-02-02,ChromeOS,2
2026-02-03,ChromeOS,0
2026-02-04,ChromeOS,0
2026-02-05,ChromeOS,0
2026-02-06,ChromeOS,0
2026-02-07,ChromeOS,0
2026-02-08,ChromeOS,2
2026-02-09,ChromeOS,0
2026-02-10,ChromeOS,1
2026-02-11,ChromeOS,0
2026-02-12,ChromeOS,0
2026-02-13,ChromeOS,0
2026-02-14,ChromeOS,0
2026-02-15,ChromeOS,0
2026-02-16,ChromeOS,1
2026-02-17,ChromeOS,1
2026-02-18,ChromeOS,5
2026-02-19,ChromeOS,0
2026-02-20,ChromeOS,2
2026-02-21,ChromeOS,453
2026-02-22,ChromeOS,424
2026-02-23,ChromeOS,462
2026-02-24,ChromeOS,321
2026-02-25,ChromeOS,426
2026-02-26,ChromeOS,190
2026-02-27,ChromeOS,84
2026-02-28,ChromeOS,57
2026-03-01,ChromeOS,14
2026-03-02,ChromeOS,8
2026-03-03,ChromeOS,12
2026-03-04,ChromeOS,4
2026-03-05,ChromeOS,9
2026-03-06,ChromeOS,1
2026-03-07,ChromeOS,15
2026-03-08,ChromeOS,13
2026-03-09,ChromeOS,26
2026-03-10,ChromeOS,1
2026-03-11,ChromeOS,57
2026-03-12,ChromeOS,188
2026-03-13,ChromeOS,106
2026-03-14,ChromeOS,143
2026-03-15,ChromeOS,258
2026-03-16,ChromeOS,242
2026-03-17,ChromeOS,116
2026-03-18,ChromeOS,52
2026-03-19,ChromeOS,18
2026-03-20,ChromeOS,12
2026-03-21,ChromeOS,50
2026-03-22,ChromeOS,8
2026-03-23,ChromeOS,38
2026-03-24,ChromeOS,89
2026-03-25,ChromeOS,68
2026-03-26,ChromeOS,107
2026-03-27,ChromeOS,43
2026-03-28,ChromeOS,49
2026-03-29,ChromeOS,57
2026-03-30,ChromeOS,64
2026-03-31,ChromeOS,70
2026-04-01,ChromeOS,70
2026-04-02,ChromeOS,82
2026-04-03,ChromeOS,25
2026-04-04,ChromeOS,17
2026-04-05,ChromeOS,18
2026-04-06,ChromeOS,11
2026-04-07,ChromeOS,17
2026-04-08,ChromeOS,13
2026-04-09,ChromeOS,18
2026-04-10,ChromeOS,22
2026-04-11,ChromeOS,38
2026-04-12,ChromeOS,12
2025-04-13,Vidaa,2
2025-04-14,Vidaa,0
2025-04-15,Vidaa,0
2025-04-16,Vidaa,11
2025-04-17,Vidaa,0
2025-04-18,Vidaa,3
2025-04-19,Vidaa,3
2025-04-20,Vidaa,1
2025-04-21,Vidaa,0
2025-04-22,Vidaa,3
2025-04-23,Vidaa,0
2025-04-24,Vidaa,3
2025-04-25,Vidaa,6
2025-04-26,Vidaa,1
2025-04-27,Vidaa,0
2025-04-28,Vidaa,1
2025-04-29,Vidaa,0
2025-04-30,Vidaa,1
2025-05-01,Vidaa,4
2025-05-02,Vidaa,2
2025-05-03,Vidaa,0
2025-05-04,Vidaa,7
2025-05-05,Vidaa,0
2025-05-06,Vidaa,1
2025-05-07,Vidaa,0
2025-05-08,Vidaa,3
2025-05-09,Vidaa,0
2025-05-10,Vidaa,1
2025-05-11,Vidaa,0
2025-05-12,Vidaa,0
2025-05-13,Vidaa,0
2025-05-14,Vidaa,0
2025-05-15,Vidaa,0
2025-05-16,Vidaa,5
2025-05-17,Vidaa,0
2025-05-18,Vidaa,0
2025-05-19,Vidaa,0
2025-05-20,Vidaa,0
2025-05-21,Vidaa,3
2025-05-22,Vidaa,0
2025-05-23,Vidaa,5
2025-05-24,Vidaa,1
2025-05-25,Vidaa,0
2025-05-26,Vidaa,0
2025-05-27,Vidaa,4
2025-05-28,Vidaa,0
2025-05-29,Vidaa,0
2025-05-30,Vidaa,3
2025-05-31,Vidaa,0
2025-06-01,Vidaa,2
2025-06-02,Vidaa,2
2025-06-03,Vidaa,1
2025-06-04,Vidaa,2
2025-06-05,Vidaa,2
2025-06-06,Vidaa,0
2025-06-07,Vidaa,2
2025-06-08,Vidaa,0
2025-06-09,Vidaa,0
2025-06-10,Vidaa,145
2025-06-11,Vidaa,28
2025-06-12,Vidaa,3
2025-06-13,Vidaa,3
2025-06-14,Vidaa,3
2025-06-15,Vidaa,2
2025-06-16,Vidaa,2
2025-06-17,Vidaa,2
2025-06-18,Vidaa,2
2025-06-19,Vidaa,4
2025-06-20,Vidaa,2
2025-06-21,Vidaa,0
2025-06-22,Vidaa,0
2025-06-23,Vidaa,0
2025-06-24,Vidaa,0
2025-06-25,Vidaa,3
2025-06-26,Vidaa,0
2025-06-27,Vidaa,1
2025-06-28,Vidaa,5
2025-06-29,Vidaa,3
2025-06-30,Vidaa,4
2025-07-01,Vidaa,0
2025-07-02,Vidaa,1
2025-07-03,Vidaa,2
2025-07-04,Vidaa,2
2025-07-05,Vidaa,0
2025-07-06,Vidaa,0
2025-07-07,Vidaa,5
2025-07-08,Vidaa,1
2025-07-09,Vidaa,0
2025-07-10,Vidaa,0
2025-07-11,Vidaa,0
2025-07-12,Vidaa,0
2025-07-13,Vidaa,0
2025-07-14,Vidaa,1
2025-07-15,Vidaa,4
2025-07-16,Vidaa,1
2025-07-17,Vidaa,3
2025-07-18,Vidaa,0
2025-07-19,Vidaa,3
2025-07-20,Vidaa,1
2025-07-21,Vidaa,2
2025-07-22,Vidaa,1
2025-07-23,Vidaa,0
2025-07-24,Vidaa,1
2025-07-25,Vidaa,0
2025-07-26,Vidaa,2
2025-07-27,Vidaa,1
2025-07-28,Vidaa,0
2025-07-29,Vidaa,2
2025-07-30,Vidaa,5
2025-07-31,Vidaa,0
2025-08-01,Vidaa,1
2025-08-02,Vidaa,2
2025-08-03,Vidaa,0
2025-08-04,Vidaa,1
2025-08-05,Vidaa,0
2025-08-06,Vidaa,0
2025-08-07,Vidaa,1
2025-08-08,Vidaa,0
2025-08-09,Vidaa,2
2025-08-10,Vidaa,0
2025-08-11,Vidaa,0
2025-08-12,Vidaa,0
2025-08-13,Vidaa,24
2025-08-14,Vidaa,0
2025-08-15,Vidaa,2
2025-08-16,Vidaa,0
2025-08-17,Vidaa,0
2025-08-18,Vidaa,2
2025-08-19,Vidaa,0
2025-08-20,Vidaa,1
2025-08-21,Vidaa,4
2025-08-22,Vidaa,1
2025-08-23,Vidaa,5
2025-08-24,Vidaa,0
2025-08-25,Vidaa,2
2025-08-26,Vidaa,7
2025-08-27,Vidaa,2
2025-08-28,Vidaa,0
2025-08-29,Vidaa,1
2025-08-30,Vidaa,0
2025-08-31,Vidaa,2
2025-09-01,Vidaa,8
2025-09-02,Vidaa,0
2025-09-03,Vidaa,2
2025-09-04,Vidaa,16
2025-09-05,Vidaa,16
2025-09-06,Vidaa,9
2025-09-07,Vidaa,4
2025-09-08,Vidaa,4
2025-09-09,Vidaa,17
2025-09-10,Vidaa,19
2025-09-11,Vidaa,0
2025-09-12,Vidaa,6
2025-09-13,Vidaa,2
2025-09-14,Vidaa,1
2025-09-15,Vidaa,4
2025-09-16,Vidaa,2
2025-09-17,Vidaa,4
2025-09-18,Vidaa,0
2025-09-19,Vidaa,3
2025-09-20,Vidaa,4
2025-09-21,Vidaa,4
2025-09-22,Vidaa,0
2025-09-23,Vidaa,6
2025-09-24,Vidaa,2
2025-09-25,Vidaa,5
2025-09-26,Vidaa,7
2025-09-27,Vidaa,3
2025-09-28,Vidaa,0
2025-09-29,Vidaa,1
2025-09-30,Vidaa,4
2025-10-01,Vidaa,1
2025-10-02,Vidaa,2
2025-10-03,Vidaa,1
2025-10-04,Vidaa,1
2025-10-05,Vidaa,2
2025-10-06,Vidaa,0
2025-10-07,Vidaa,4
2025-10-08,Vidaa,3
2025-10-09,Vidaa,6
2025-10-10,Vidaa,2
2025-10-11,Vidaa,5
2025-10-12,Vidaa,4
2025-10-13,Vidaa,0
2025-10-14,Vidaa,5
2025-10-15,Vidaa,2
2025-10-16,Vidaa,1
2025-10-17,Vidaa,0
2025-10-18,Vidaa,2
2025-10-19,Vidaa,0
2025-10-20,Vidaa,2
2025-10-21,Vidaa,9
2025-10-22,Vidaa,1
2025-10-23,Vidaa,6
2025-10-24,Vidaa,0
2025-10-25,Vidaa,1
2025-10-26,Vidaa,0
2025-10-27,Vidaa,2
2025-10-28,Vidaa,0
2025-10-29,Vidaa,8
2025-10-30,Vidaa,9
2025-10-31,Vidaa,1
2025-11-01,Vidaa,1
2025-11-02,Vidaa,2
2025-11-03,Vidaa,2
2025-11-04,Vidaa,2
2025-11-05,Vidaa,2
2025-11-06,Vidaa,0
2025-11-07,Vidaa,0
2025-11-08,Vidaa,6
2025-11-09,Vidaa,2
2025-11-10,Vidaa,2
2025-11-11,Vidaa,5
2025-11-12,Vidaa,3
2025-11-13,Vidaa,2
2025-11-14,Vidaa,5
2025-11-15,Vidaa,1
2025-11-16,Vidaa,6
2025-11-17,Vidaa,0
2025-11-18,Vidaa,3
2025-11-19,Vidaa,2
2025-11-20,Vidaa,2
2025-11-21,Vidaa,2
2025-11-22,Vidaa,4
2025-11-23,Vidaa,2
2025-11-24,Vidaa,0
2025-11-25,Vidaa,3
2025-11-26,Vidaa,4
2025-11-27,Vidaa,0
2025-11-28,Vidaa,0
2025-11-29,Vidaa,0
2025-11-30,Vidaa,0
2025-12-01,Vidaa,2
2025-12-02,Vidaa,4
2025-12-03,Vidaa,0
2025-12-04,Vidaa,2
2025-12-05,Vidaa,2
2025-12-06,Vidaa,4
2025-12-07,Vidaa,2
2025-12-08,Vidaa,0
2025-12-09,Vidaa,8
2025-12-10,Vidaa,13
2025-12-11,Vidaa,3
2025-12-12,Vidaa,3
2025-12-13,Vidaa,2
2025-12-14,Vidaa,3
2025-12-15,Vidaa,6
2025-12-16,Vidaa,5
2025-12-17,Vidaa,3
2025-12-18,Vidaa,1
2025-12-19,Vidaa,15
2025-12-20,Vidaa,7
2025-12-21,Vidaa,5
2025-12-22,Vidaa,8
2025-12-23,Vidaa,3
2025-12-24,Vidaa,7
2025-12-25,Vidaa,1
2025-12-26,Vidaa,4
2025-12-27,Vidaa,12
2025-12-28,Vidaa,9
2025-12-29,Vidaa,5
2025-12-30,Vidaa,0
2025-12-31,Vidaa,3
2026-01-01,Vidaa,1
2026-01-02,Vidaa,4
2026-01-03,Vidaa,1
2026-01-04,Vidaa,1
2026-01-05,Vidaa,7
2026-01-06,Vidaa,7
2026-01-07,Vidaa,2
2026-01-08,Vidaa,7
2026-01-09,Vidaa,1
2026-01-10,Vidaa,3
2026-01-11,Vidaa,4
2026-01-12,Vidaa,5
2026-01-13,Vidaa,6
2026-01-14,Vidaa,6
2026-01-15,Vidaa,4
2026-01-16,Vidaa,2
2026-01-17,Vidaa,3
2026-01-18,Vidaa,8
2026-01-19,Vidaa,6
2026-01-20,Vidaa,1
2026-01-21,Vidaa,11
2026-01-22,Vidaa,1
2026-01-23,Vidaa,2
2026-01-24,Vidaa,2
2026-01-25,Vidaa,0
2026-01-26,Vidaa,2
2026-01-27,Vidaa,5
2026-01-28,Vidaa,1
2026-01-29,Vidaa,2
2026-01-30,Vidaa,5
2026-01-31,Vidaa,7
2026-02-01,Vidaa,2
2026-02-02,Vidaa,17
2026-02-03,Vidaa,6
2026-02-04,Vidaa,12
2026-02-05,Vidaa,9
2026-02-06,Vidaa,4
2026-02-07,Vidaa,3
2026-02-08,Vidaa,1
2026-02-09,Vidaa,2
2026-02-10,Vidaa,3
2026-02-11,Vidaa,1
2026-02-12,Vidaa,4
2026-02-13,Vidaa,11
2026-02-14,Vidaa,1
2026-02-15,Vidaa,3
2026-02-16,Vidaa,2
2026-02-17,Vidaa,6
2026-02-18,Vidaa,8
2026-02-19,Vidaa,8
2026-02-20,Vidaa,17
2026-02-21,Vidaa,1276
2026-02-22,Vidaa,951
2026-02-23,Vidaa,1247
2026-02-24,Vidaa,552
2026-02-25,Vidaa,705
2026-02-26,Vidaa,354
2026-02-27,Vidaa,149
2026-02-28,Vidaa,149
2026-03-01,Vidaa,109
2026-03-02,Vidaa,11
2026-03-03,Vidaa,25
2026-03-04,Vidaa,24
2026-03-05,Vidaa,25
2026-03-06,Vidaa,11
2026-03-07,Vidaa,25
2026-03-08,Vidaa,18
2026-03-09,Vidaa,11
2026-03-10,Vidaa,15
2026-03-11,Vidaa,81
2026-03-12,Vidaa,190
2026-03-13,Vidaa,111
2026-03-14,Vidaa,410
2026-03-15,Vidaa,505
2026-03-16,Vidaa,393
2026-03-17,Vidaa,186
2026-03-18,Vidaa,69
2026-03-19,Vidaa,20
2026-03-20,Vidaa,28
2026-03-21,Vidaa,91
2026-03-22,Vidaa,18
2026-03-23,Vidaa,35
2026-03-24,Vidaa,60
2026-03-25,Vidaa,68
2026-03-26,Vidaa,151
2026-03-27,Vidaa,116
2026-03-28,Vidaa,215
2026-03-29,Vidaa,120
2026-03-30,Vidaa,189
2026-03-31,Vidaa,349
2026-04-01,Vidaa,387
2026-04-02,Vidaa,317
2026-04-03,Vidaa,100
2026-04-04,Vidaa,116
2026-04-05,Vidaa,130
2026-04-06,Vidaa,61
2026-04-07,Vidaa,74
2026-04-08,Vidaa,27
2026-04-09,Vidaa,45
2026-04-10,Vidaa,45
2026-04-11,Vidaa,43
2026-04-12,Vidaa,28
